"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
29039,179,"POL","Poland",14,"Subcarpathian",321,"Lesko","","Powiat Leski","Powiat","County"
29040,179,"POL","Poland",14,"Subcarpathian",322,"Lubaczów","","Powiat Lubaczowski","Powiat","County"
29041,179,"POL","Poland",14,"Subcarpathian",323,"Mielec","","Powiat Mielecki","Powiat","County"
29042,179,"POL","Poland",14,"Subcarpathian",324,"Nisko","","Powiat Nizanski","Powiat","County"
29043,179,"POL","Poland",14,"Subcarpathian",325,"Przemysl City","","Grodzki Przemyski|Prömsel","Powiat","City"
29044,179,"POL","Poland",14,"Subcarpathian",326,"Przemysl","","Powiat Przemyski","Powiat","County"
29045,179,"POL","Poland",14,"Subcarpathian",327,"Przeworsk","","Powiat Przeworski","Powiat","County"
29046,179,"POL","Poland",14,"Subcarpathian",328,"Ropczyce-Sedziszów","","Powiat Ropczycko-sedziszowski","Powiat","County"
29047,179,"POL","Poland",14,"Subcarpathian",329,"Rzeszów City","","Grozki Rzeszówski","Powiat","City"
29048,179,"POL","Poland",14,"Subcarpathian",330,"Rzeszów","","Powiat Rzeszowski","Powiat","County"
29049,179,"POL","Poland",14,"Subcarpathian",331,"Sanok","","Powiat Sanocki","Powiat","County"
29050,179,"POL","Poland",14,"Subcarpathian",332,"Stalowa Wola","","Powiat Stalowowolski","Powiat","County"
29051,179,"POL","Poland",14,"Subcarpathian",333,"Strzyzów","","Powiat Strzyzowski","Powiat","County"
29052,179,"POL","Poland",14,"Subcarpathian",334,"Tarnobrzeg City","","Grodzki Tarnobrzeski","Powiat","City"
29053,179,"POL","Poland",14,"Subcarpathian",335,"Tarnobrzeg","","Powiat Tarnobrzeski","Powiat","County"
29054,179,"POL","Poland",15,"Warmian-Masurian",336,"Bartoszyce","","Powiat Bartoszycki","Powiat","County"
29055,179,"POL","Poland",15,"Warmian-Masurian",337,"Braniewo","","Powiat Braniewski","Powiat","County"
29056,179,"POL","Poland",15,"Warmian-Masurian",338,"Dzialdowo","","Powiat Dzialdowski","Powiat","County"
29057,179,"POL","Poland",15,"Warmian-Masurian",339,"Elk","","Powiat Elcki","Powiat","County"
29058,179,"POL","Poland",15,"Warmian-Masurian",340,"Elblag","","Powiat Elblaski","Powiat","County"
29059,179,"POL","Poland",15,"Warmian-Masurian",341,"Gizycko","","Powiat Gizycki","Powiat","County"
29060,179,"POL","Poland",15,"Warmian-Masurian",342,"Goldap","","Powiat Goldapski","Powiat","County"
29061,179,"POL","Poland",15,"Warmian-Masurian",343,"Ilawa","","Powiat Ilawski","Powiat","County"
29062,179,"POL","Poland",15,"Warmian-Masurian",344,"Ketrzyn","","Powiat Ketrzynski","Powiat","County"
29063,179,"POL","Poland",15,"Warmian-Masurian",345,"Lidzbark","","Powiat Lidzbarski","Powiat","County"
29064,179,"POL","Poland",15,"Warmian-Masurian",346,"Mragowo","","Powiat Mragowski","Powiat","County"
29065,179,"POL","Poland",15,"Warmian-Masurian",347,"Nidzica","","Powiat Nidzicki","Powiat","County"
29066,179,"POL","Poland",15,"Warmian-Masurian",348,"Nowe Miasto Lubawskie","","Powiat Nowomiejski","Powiat","County"
29067,179,"POL","Poland",15,"Warmian-Masurian",349,"Olecko","","Powiat Olecki","Powiat","County"
29068,179,"POL","Poland",15,"Warmian-Masurian",350,"Olsztyn City","","Allenstein|Alnasteini","Powiat","City"
29069,179,"POL","Poland",15,"Warmian-Masurian",351,"Olsztyn","","Powiat Olsztynski","Powiat","County"
29070,179,"POL","Poland",15,"Warmian-Masurian",352,"Ostróda","","Powiat Ostródzki","Powiat","County"
29071,179,"POL","Poland",15,"Warmian-Masurian",353,"Pisz","","Powiat Piski","Powiat","County"
29072,179,"POL","Poland",15,"Warmian-Masurian",354,"Szczytno","","Powiat Szczycienski","Powiat","County"
29073,179,"POL","Poland",15,"Warmian-Masurian",355,"Wegorzewo","","Powiat Wegorzewski","Powiat","County"
29074,179,"POL","Poland",16,"West Pomeranian",356,"Lobez","","Powiat Lobeski","Powiat","County"
29075,179,"POL","Poland",16,"West Pomeranian",357,"Swidwin","","Powiat Swidwinski","Powiat","County"
29076,179,"POL","Poland",16,"West Pomeranian",358,"Swinoujscie","","Swinemünde","Powiat","City"
29077,179,"POL","Poland",16,"West Pomeranian",359,"Bialogard","","Powiat Bialogardzki","Powiat","County"
29078,179,"POL","Poland",16,"West Pomeranian",360,"Choszczno","","Powiat Choszczenski","Powiat","County"
29079,179,"POL","Poland",16,"West Pomeranian",361,"Drawsko","","Powiat Drawski","Powiat","County"
29080,179,"POL","Poland",16,"West Pomeranian",362,"Goleniów","","Powiat Goleniowski","Powiat","County"
29081,179,"POL","Poland",16,"West Pomeranian",363,"Gryfice","","Powiat Gryficki","Powiat","County"
29082,179,"POL","Poland",16,"West Pomeranian",364,"Gryfino","","Powiat Gryfinski","Powiat","County"
29083,179,"POL","Poland",16,"West Pomeranian",365,"Kamien","","Powiat Kamienski","Powiat","County"
29084,179,"POL","Poland",16,"West Pomeranian",366,"Kolobrzeg","","Powiat Kolobrzeski","Powiat","County"
29085,179,"POL","Poland",16,"West Pomeranian",367,"Koszalin City","","Köslin|Kòszalëno|Scurgum","Powiat","City"
29086,179,"POL","Poland",16,"West Pomeranian",368,"Koszalin","","Powiat Koszalinski","Powiat","County"
29087,179,"POL","Poland",16,"West Pomeranian",369,"Myslibórz","","Powiat Mysliborski","Powiat","County"
29088,179,"POL","Poland",16,"West Pomeranian",370,"Police","","Powiat Policki","Powiat","County"
29089,179,"POL","Poland",16,"West Pomeranian",371,"Pyrzyce","","Powiat Pyrzycki","Powiat","County"
29090,179,"POL","Poland",16,"West Pomeranian",372,"Slawno","","Powiat Slawienski","Powiat","County"
29091,179,"POL","Poland",16,"West Pomeranian",373,"Stargard","","Powiat Stargardzki","Powiat","County"
29092,179,"POL","Poland",16,"West Pomeranian",374,"Szczecin","","Stettin|Sztetëno|Stetinum","Powiat","City"
29093,179,"POL","Poland",16,"West Pomeranian",375,"Szczecinek","","Powiat Szczecinecki","Powiat","County"
29094,179,"POL","Poland",16,"West Pomeranian",376,"Walcz","","Powiat Walecki","Powiat","County"
